PrecioActual,PrecioAnterior,metros,habitaciones,baños,planta_num,Latitud,Longitud,zona_barajas,zona_barrio-de-salamanca,zona_carabanchel,zona_centro,zona_chamartin,zona_chamberi,zona_ciudad-lineal,zona_fuencarral,zona_hortaleza,zona_latina,zona_moncloa,zona_moratalaz,zona_puente-de-vallecas,zona_retiro,zona_san-blas,zona_tetuan,zona_usera,zona_vicalvaro,zona_villa-de-vallecas,zona_villaverde,ascensor_S,localizacion_EXTERIOR
274000,279000,48,1.0,0,0.0,40.3969535,-3.6972891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
699000,0,130,4.0,0,9.0,40.4111495,-3.6760566,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
236715,0,92,2.0,0,1.0,40.4018377,-3.5950537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
2359000,0,207,3.0,3,6.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3300000,0,240,4.0,0,3.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
450000,0,62,1.0,0,5.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
180000,0,38,1.0,0,5.0,40.3739576,-3.6121632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1150000,0,99,2.0,2,5.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
540000,0,86,3.0,0,4.0,40.4275001,-3.615954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1060000,0,120,3.0,0,1.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
990000,0,95,2.0,0,5.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
770000,0,90,3.0,0,1.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
199500,0,54,1.0,1,2.0,40.4275001,-3.615954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
795000,0,95,2.0,0,1.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1179000,0,119,3.0,0,2.0,40.4111495,-3.6760566,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1795000,1950000,219,4.0,0,4.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
106600,111000,52,2.0,0,2.0,40.3742112,-3.744676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183000,0,69,3.0,1,1.0,40.3742112,-3.744676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
490000,0,94,2.0,0,2.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
395000,0,53,1.0,0,5.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
895000,0,110,3.0,0,1.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
630000,0,112,5.0,0,0.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
265000,0,75,3.0,1,3.0,40.4275001,-3.615954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1449000,0,186,3.0,0,1.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
850000,0,151,4.0,0,1.0,40.426213,-3.7009931,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
529000,0,130,4.0,0,8.0,40.4035317,-3.736152,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
160000,0,68,3.0,0,1.0,40.3868601,-3.6591803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
2469000,0,271,4.0,1,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
495000,0,60,1.0,0,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
757000,0,132,3.0,2,1.0,40.3969535,-3.6972891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1000400,0,126,2.0,2,9.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
529000,0,111,3.0,0,6.0,40.3739576,-3.6121632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1700000,0,200,7.0,0,1.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
430000,0,78,3.0,0,4.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
128000,0,74,3.0,1,2.0,40.3742112,-3.744676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
375000,0,164,4.0,0,2.0,40.3742112,-3.744676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140000,0,40,3.0,0,-1.0,40.4275001,-3.615954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2400000,0,297,5.0,0,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836000,0,86,2.0,2,6.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
450410,0,56,1.0,1,1.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1400000,1450000,155,3.0,0,6.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
156000,163000,57,3.0,0,2.0,40.4733176,-3.5798446,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
337000,0,85,2.0,0,1.0,40.3868601,-3.6591803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
570000,0,100,2.0,0,2.0,40.3969535,-3.6972891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1090000,0,85,2.0,0,2.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
199999,0,44,1.0,1,-1.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1845000,0,220,4.0,0,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
397000,0,46,3.0,0,4.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2900000,0,1141,7.0,0,2.0,40.4350196,-3.719236,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1789000,0,110,2.0,2,2.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1570000,0,130,3.0,3,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1480000,0,171,3.0,1,6.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
170000,0,51,2.0,0,3.0,40.4275001,-3.615954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1459000,0,97,2.0,0,5.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
890000,990000,123,2.0,0,1.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1499000,1525000,391,4.0,0,3.0,40.426213,-3.7009931,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189000,0,65,3.0,0,0.0,40.3742112,-3.744676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465240,0,78,2.0,0,5.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1129000,0,103,2.0,0,6.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
269000,0,65,1.0,0,3.0,40.4275001,-3.615954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
509000,0,63,1.0,0,1.0,40.3969535,-3.6972891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
250000,0,29,1.0,0,3.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3600000,0,379,5.0,3,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
94000,0,63,2.0,1,2.0,40.383894,-3.7064459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
620000,689000,120,3.0,0,2.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
839000,0,124,2.0,2,2.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
185000,200000,20,1.0,0,1.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75000,0,29,1.0,0,0.0,40.3868601,-3.6591803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2515000,0,218,4.0,0,3.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
550000,0,85,3.0,3,0.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2359000,0,207,3.0,0,6.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
645000,0,135,2.0,0,2.0,40.4725491,-3.6425515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
280000,0,32,1.0,0,2.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236000,0,33,1.0,0,0.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
430000,460000,83,2.0,0,4.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
345000,0,70,3.0,0,0.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
247899,0,53,1.0,0,0.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3180000,0,250,4.0,0,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
390000,0,92,3.0,2,1.0,40.4484305,-3.650495,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
465000,0,68,1.0,0,10.0,40.4725491,-3.6425515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
950000,0,80,2.0,0,6.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1479000,0,136,3.0,3,2.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
255000,0,53,1.0,0,0.0,40.383894,-3.7064459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2075000,0,284,4.0,0,6.0,40.426213,-3.7009931,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1129000,0,117,2.0,0,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
425000,0,70,1.0,0,2.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
730000,0,95,2.0,1,1.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
485000,0,70,1.0,0,4.0,40.4484305,-3.650495,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1149000,0,130,2.0,0,7.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
17500000,0,697,4.0,0,8.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
595000,0,204,4.0,0,6.0,40.3742112,-3.744676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
170000,0,67,3.0,0,0.0,40.4035317,-3.736152,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
749000,795000,151,3.0,0,3.0,40.4111495,-3.6760566,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1399000,0,131,2.0,0,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
226000,0,72,1.0,0,3.0,40.4059332,-3.6448737,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
167000,0,30,3.0,0,3.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
650000,0,87,2.0,0,7.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
210000,0,94,3.0,2,2.0,40.3868601,-3.6591803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1495000,1570000,160,3.0,0,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
580000,0,256,5.0,0,2.0,40.4018377,-3.5950537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
240000,0,56,1.0,1,2.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2595000,0,153,3.0,0,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1370000,0,164,3.0,0,0.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
230000,0,80,2.0,0,0.0,40.4725491,-3.6425515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
279000,0,63,2.0,1,4.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1329000,0,135,2.0,0,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
136000,0,46,2.0,0,3.0,40.3456104,-3.6959556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
180000,0,72,1.0,0,3.0,40.3456104,-3.6959556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3300000,0,340,5.0,3,5.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
209000,215000,77,3.0,0,3.0,40.3742112,-3.744676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
750000,0,106,3.0,0,5.0,40.4350196,-3.719236,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
280000,0,105,3.0,2,4.0,40.3868601,-3.6591803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
195000,0,71,2.0,1,2.0,40.3456104,-3.6959556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
940000,0,111,2.0,0,3.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
250000,0,60,3.0,0,0.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
950000,0,78,2.0,0,3.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
286000,0,155,3.0,0,2.0,40.3456104,-3.6959556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2100000,0,280,4.0,0,2.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1700000,0,329,4.0,0,6.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
743000,0,143,2.0,0,7.0,40.426213,-3.7009931,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6500000,0,450,5.0,0,4.0,40.4111495,-3.6760566,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
292000,0,52,1.0,0,1.0,40.4275001,-3.615954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
148000,0,20,1.0,0,0.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1200000,0,100,2.0,0,1.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1050000,0,111,2.0,0,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2239000,0,163,3.0,3,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3450000,0,588,9.0,7,2.0,40.4350196,-3.719236,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
899000,0,111,3.0,2,5.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
709200,0,115,3.0,0,1.0,40.4484305,-3.650495,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
285000,0,36,1.0,0,4.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1999000,0,189,3.0,0,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
828000,0,70,2.0,0,3.0,40.4484305,-3.650495,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
720000,0,99,1.0,1,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
860000,0,130,3.0,0,1.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1099900,0,130,2.0,0,9.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3800000,0,420,3.0,0,3.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
185000,0,86,3.0,0,9.0,40.3456104,-3.6959556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
435000,0,56,2.0,0,0.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1550000,0,153,4.0,0,5.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
270000,0,82,3.0,2,3.0,40.4035317,-3.736152,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
979000,0,118,3.0,2,5.0,40.4725491,-3.6425515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1479000,0,136,3.0,0,2.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
162500,0,84,3.0,1,1.0,40.3456104,-3.6959556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
384600,0,86,2.0,0,0.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3450000,0,450,4.0,0,2.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3050000,0,230,4.0,0,2.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
289900,0,95,3.0,0,2.0,40.4035317,-3.736152,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1134000,0,100,2.0,0,2.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
275000,0,123,3.0,0,0.0,40.383894,-3.7064459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
363000,0,87,2.0,0,4.0,40.3739576,-3.6121632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
340000,0,53,3.0,1,5.0,40.3969535,-3.6972891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
460000,0,90,3.0,2,2.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2469000,0,223,4.0,0,1.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
740000,0,132,2.0,2,1.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
460000,0,97,3.0,0,2.0,40.3742112,-3.744676,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1350000,0,151,2.0,0,3.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2200000,0,150,2.0,2,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
219000,0,58,2.0,0,2.0,40.3969535,-3.6972891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395000,0,74,2.0,0,4.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
250000,0,70,3.0,1,4.0,40.3868601,-3.6591803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
284900,0,80,2.0,2,1.0,40.3739576,-3.6121632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
303883,0,94,3.0,0,3.0,40.3739576,-3.6121632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
185000,0,78,2.0,1,1.0,40.3739576,-3.6121632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1331000,0,176,3.0,0,9.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1712500,0,354,5.0,0,7.0,40.426213,-3.7009931,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1250000,0,142,3.0,3,5.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
910000,0,185,5.0,2,6.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1500000,0,143,2.0,0,2.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
575000,0,100,2.0,0,3.0,40.4733176,-3.5798446,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
450000,0,90,3.0,0,1.0,40.4484305,-3.650495,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1400000,0,121,2.0,0,1.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
950000,0,96,3.0,0,6.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
995000,0,114,3.0,0,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
730000,0,102,2.0,0,1.0,40.4484305,-3.650495,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
150000,0,60,1.0,0,1.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420000,0,60,2.0,0,1.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300000,0,41,3.0,0,5.0,40.4484305,-3.650495,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
710000,0,133,4.0,2,5.0,40.4739539,-3.6827087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
365000,0,44,1.0,0,5.0,40.4350196,-3.719236,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
959000,0,91,3.0,3,0.0,40.4111495,-3.6760566,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1090000,0,105,2.0,0,3.0,40.4364379,-3.6857028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
968560,0,142,2.0,2,9.0,40.4389621,-3.705302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
450000,0,95,1.0,0,4.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
455000,0,74,2.0,0,2.0,40.4605781,-3.6982806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
690000,0,134,4.0,2,2.0,40.4176527,-3.7079547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
