zona,PrecioActual,metros,habitaciones,tiene_ascensor,localizacion,planta_num,baños,PrecioActual_log,Latitud,Longitud
chamartin,1149000,150,4.0,1,EXTERIOR,2.0,0,13.954403427152533,40.4739539,-3.6827087
barrio-de-salamanca,1450000,117,3.0,1,EXTERIOR,2.0,0,14.187074804051692,40.4364379,-3.6857028
centro,1589000,213,3.0,1,EXTERIOR,2.0,0,14.278616074845276,40.4176527,-3.7079547
barrio-de-salamanca,2650000,252,4.0,1,EXTERIOR,3.0,0,14.790070575320824,40.4364379,-3.6857028
centro,654000,109,5.0,1,INTERIOR,5.0,0,13.390864159490155,40.4176527,-3.7079547
barrio-de-salamanca,990000,125,3.0,1,EXTERIOR,3.0,0,13.805461232211272,40.4364379,-3.6857028
retiro,369000,88,4.0,1,EXTERIOR,0.0,0,12.818554633046093,40.4111495,-3.6760566
san-blas,225000,47,1.0,1,EXTERIOR,3.0,0,12.323860125621126,40.4275001,-3.615954
barrio-de-salamanca,2469000,271,4.0,1,EXTERIOR,1.0,0,14.719324173349511,40.4364379,-3.6857028
villaverde,130000,75,4.0,0,EXTERIOR,2.0,0,11.775297421715827,40.3456104,-3.6959556
barrio-de-salamanca,450000,60,2.0,0,EXTERIOR,3.0,0,13.017005083966255,40.4364379,-3.6857028
barajas,345000,96,1.0,1,EXTERIOR,3.0,0,12.75130259456002,40.4733176,-3.5798446
barrio-de-salamanca,4400000,306,4.0,1,EXTERIOR,3.0,0,15.29711532616119,40.4364379,-3.6857028
centro,1650000,151,4.0,1,EXTERIOR,3.0,0,14.316286451937186,40.4176527,-3.7079547
puente-de-vallecas,261000,104,3.0,1,EXTERIOR,2.0,0,12.472279517715116,40.3868601,-3.6591803
ciudad-lineal,469500,98,2.0,1,EXTERIOR,3.0,0,13.05942570755364,40.4484305,-3.650495
san-blas,450000,100,2.0,1,EXTERIOR,5.0,0,13.017005083966255,40.4275001,-3.615954
usera,190000,65,3.0,0,EXTERIOR,0.0,0,12.154784614286667,40.383894,-3.7064459
san-blas,175000,51,3.0,0,EXTERIOR,1.0,0,12.07254696717504,40.4275001,-3.615954
retiro,2950000,235,3.0,1,EXTERIOR,4.0,0,14.897316067298997,40.4111495,-3.6760566
arganzuela,240000,48,1.0,0,INTERIOR,0.0,0,12.388398368982115,40.3969535,-3.6972891
centro,500000,100,3.0,1,EXTERIOR,2.0,0,13.122365377402328,40.4176527,-3.7079547
barrio-de-salamanca,6700000,300,3.0,1,EXTERIOR,5.0,0,15.717618233614914,40.4364379,-3.6857028
puente-de-vallecas,165000,55,3.0,0,EXTERIOR,1.0,0,12.013706813470414,40.3868601,-3.6591803
barrio-de-salamanca,1700000,175,2.0,1,EXTERIOR,1.0,0,14.346139397261565,40.4364379,-3.6857028
hortaleza,900000,166,2.0,1,EXTERIOR,8.0,0,13.710151153416941,40.4725491,-3.6425515
barrio-de-salamanca,3900000,269,3.0,1,EXTERIOR,3.0,0,15.176487367510099,40.4364379,-3.6857028
carabanchel,750000,115,2.0,1,EXTERIOR,6.0,0,13.527829818844937,40.3742112,-3.744676
hortaleza,1050000,337,5.0,1,EXTERIOR,4.0,0,13.864301674514206,40.4725491,-3.6425515
chamberi,1790000,171,4.0,1,EXTERIOR,5.0,0,14.397726736475999,40.4389621,-3.705302
centro,286000,41,1.0,1,INTERIOR,0.0,0,12.563750586299374,40.4176527,-3.7079547
barrio-de-salamanca,879000,87,2.0,1,INTERIOR,6.0,2,13.686541314323094,40.4364379,-3.6857028
puente-de-vallecas,215000,85,2.0,0,EXTERIOR,0.0,0,12.278397958261774,40.3868601,-3.6591803
centro,2500000,202,3.0,1,EXTERIOR,4.0,0,14.731801689838349,40.4176527,-3.7079547
arganzuela,520000,121,4.0,1,EXTERIOR,1.0,2,13.161586013632684,40.3969535,-3.6972891
centro,295000,70,2.0,0,EXTERIOR,1.0,0,12.59473402514672,40.4176527,-3.7079547
chamartin,350000,65,2.0,1,INTERIOR,3.0,1,12.765691290604371,40.4739539,-3.6827087
villa-de-vallecas,270000,88,1.0,1,EXTERIOR,0.0,0,12.506180941677357,40.3739576,-3.6121632
villaverde,285000,141,4.0,0,EXTERIOR,6.0,0,12.560247968016562,40.3456104,-3.6959556
barrio-de-salamanca,1363950,130,2.0,1,INTERIOR,6.0,2,14.125896192986605,40.4364379,-3.6857028
latina,270000,70,3.0,1,EXTERIOR,1.0,0,12.506180941677357,40.4035317,-3.736152
barrio-de-salamanca,3650000,170,3.0,1,EXTERIOR,6.0,0,15.11023799953124,40.4364379,-3.6857028
chamartin,2100000,250,6.0,1,EXTERIOR,3.0,0,14.557448378884015,40.4739539,-3.6827087
barrio-de-salamanca,690000,59,1.0,1,INTERIOR,1.0,0,13.444448325847754,40.4364379,-3.6857028
chamartin,360000,47,1.0,1,INTERIOR,7.0,0,12.793862088206213,40.4739539,-3.6827087
barrio-de-salamanca,384900,51,2.0,1,INTERIOR,1.0,0,12.860741437345885,40.4364379,-3.6857028
carabanchel,180000,75,3.0,0,EXTERIOR,0.0,0,12.100717685412471,40.3742112,-3.744676
carabanchel,193000,84,3.0,0,EXTERIOR,3.0,1,12.170450649220749,40.3742112,-3.744676
arganzuela,390000,74,2.0,1,EXTERIOR,2.0,0,12.873904582205107,40.3969535,-3.6972891
carabanchel,345000,125,4.0,1,EXTERIOR,2.0,0,12.75130259456002,40.3742112,-3.744676
vicalvaro,228791,106,3.0,1,EXTERIOR,4.0,0,12.340568572841525,40.4018377,-3.5950537
villaverde,90000,74,3.0,0,EXTERIOR,3.0,0,11.407576060361786,40.3456104,-3.6959556
barrio-de-salamanca,3137000,187,3.0,1,EXTERIOR,5.0,0,14.958777805948666,40.4364379,-3.6857028
ciudad-lineal,750000,123,3.0,1,EXTERIOR,2.0,0,13.527829818844937,40.4484305,-3.650495
villaverde,138000,94,5.0,0,EXTERIOR,4.0,2,11.835016210489899,40.3456104,-3.6959556
centro,285000,53,1.0,1,EXTERIOR,2.0,0,12.560247968016562,40.4176527,-3.7079547
barrio-de-salamanca,580000,73,1.0,1,INTERIOR,1.0,1,13.270785106659046,40.4364379,-3.6857028
barrio-de-salamanca,4800000,484,6.0,1,EXTERIOR,4.0,0,15.38412668421143,40.4364379,-3.6857028
hortaleza,490000,74,2.0,1,EXTERIOR,4.0,0,13.102162710901053,40.4725491,-3.6425515
vicalvaro,238196,113,3.0,1,EXTERIOR,2.0,0,12.380853341365588,40.4018377,-3.5950537
latina,239000,63,2.0,0,EXTERIOR,3.0,0,12.384223015005313,40.4035317,-3.736152
carabanchel,465000,95,2.0,1,EXTERIOR,4.0,0,13.049794835104816,40.3742112,-3.744676
chamberi,1630000,155,2.0,1,EXTERIOR,3.0,0,14.30409118627969,40.4389621,-3.705302
retiro,950000,69,3.0,1,EXTERIOR,4.0,0,13.76421831620775,40.4111495,-3.6760566
san-blas,464000,106,2.0,1,EXTERIOR,5.0,0,13.047641986378483,40.4275001,-3.615954
puente-de-vallecas,175000,40,1.0,0,EXTERIOR,0.0,0,12.07254696717504,40.3868601,-3.6591803
tetuan,280000,65,3.0,0,EXTERIOR,1.0,0,12.54254845357358,40.4605781,-3.6982806
barrio-de-salamanca,2190000,219,3.0,1,EXTERIOR,2.0,0,14.599412558413583,40.4364379,-3.6857028
ciudad-lineal,146000,69,3.0,0,EXTERIOR,1.0,0,11.891368749982085,40.4484305,-3.650495
latina,164000,55,2.0,1,EXTERIOR,0.0,0,12.00762780434872,40.4035317,-3.736152
retiro,695000,79,2.0,1,INTERIOR,4.0,0,13.451668563394815,40.4111495,-3.6760566
villaverde,150000,60,2.0,0,EXTERIOR,3.0,0,11.918397239722838,40.3456104,-3.6959556
barrio-de-salamanca,2690000,238,3.0,1,EXTERIOR,3.0,0,14.805052123325165,40.4364379,-3.6857028
chamberi,540000,46,1.0,1,INTERIOR,3.0,1,13.199326270390594,40.4389621,-3.705302
retiro,2500000,135,3.0,1,EXTERIOR,1.0,1,14.731801689838349,40.4111495,-3.6760566
arganzuela,410000,60,1.0,1,INTERIOR,0.0,0,12.923914877701906,40.3969535,-3.6972891
barrio-de-salamanca,1380000,117,3.0,1,EXTERIOR,3.0,0,14.137594781770806,40.4364379,-3.6857028
centro,459000,74,1.0,1,EXTERIOR,4.0,0,13.036807667689546,40.4176527,-3.7079547
moncloa,1140000,183,4.0,1,EXTERIOR,2.0,3,13.946539697563276,40.4350196,-3.719236
chamberi,1500000,283,6.0,1,EXTERIOR,3.0,4,14.220976332738882,40.4389621,-3.705302
centro,175000,24,1.0,0,EXTERIOR,2.0,0,12.07254696717504,40.4176527,-3.7079547
puente-de-vallecas,99000,32,1.0,0,EXTERIOR,1.0,0,11.502885230075814,40.3868601,-3.6591803
usera,199000,55,2.0,0,EXTERIOR,1.0,0,12.201065128819632,40.383894,-3.7064459
hortaleza,950000,127,3.0,1,EXTERIOR,0.0,2,13.76421831620775,40.4725491,-3.6425515
latina,550000,162,4.0,1,EXTERIOR,6.0,0,13.217675375388819,40.4035317,-3.736152
moncloa,449000,61,2.0,0,INTERIOR,2.0,0,13.014780393893403,40.4350196,-3.719236
centro,690000,99,2.0,1,EXTERIOR,2.0,1,13.444448325847754,40.4176527,-3.7079547
barrio-de-salamanca,3650000,159,3.0,1,EXTERIOR,6.0,0,15.11023799953124,40.4364379,-3.6857028
barrio-de-salamanca,1350000,138,2.0,1,EXTERIOR,1.0,0,14.115615891155079,40.4364379,-3.6857028
centro,250000,38,1.0,1,EXTERIOR,0.0,0,12.429220196836383,40.4176527,-3.7079547
villaverde,170000,65,2.0,0,EXTERIOR,4.0,0,12.04355959836804,40.3456104,-3.6959556
ciudad-lineal,710000,103,3.0,1,EXTERIOR,3.0,2,13.47302165746721,40.4484305,-3.650495
centro,989000,112,3.0,0,EXTERIOR,2.0,0,13.804450621726684,40.4176527,-3.7079547
fuencarral,280000,70,3.0,0,EXTERIOR,1.0,0,12.54254845357358,40.426213,-3.7009931
moncloa,299000,44,1.0,1,EXTERIOR,5.0,1,12.608202196848836,40.4350196,-3.719236
centro,750000,94,2.0,1,EXTERIOR,-1.0,1,13.527829818844937,40.4176527,-3.7079547
barrio-de-salamanca,3498000,284,3.0,1,EXTERIOR,2.0,0,15.067702220438289,40.4364379,-3.6857028
barrio-de-salamanca,990000,94,2.0,1,EXTERIOR,1.0,0,13.805461232211272,40.4364379,-3.6857028
barrio-de-salamanca,1250000,110,2.0,1,EXTERIOR,4.0,0,14.038654909278163,40.4364379,-3.6857028
barrio-de-salamanca,1575000,162,3.0,1,EXTERIOR,2.0,0,14.269766465162304,40.4364379,-3.6857028
centro,210000,40,1.0,0,INTERIOR,5.0,0,12.25486757159303,40.4176527,-3.7079547
fuencarral,735000,84,2.0,1,EXTERIOR,1.0,0,13.507627138738266,40.426213,-3.7009931
vicalvaro,196312,91,2.0,1,EXTERIOR,2.0,0,12.187465603237326,40.4018377,-3.5950537
barrio-de-salamanca,1400000,90,2.0,1,INTERIOR,4.0,0,14.151983508870947,40.4364379,-3.6857028
barrio-de-salamanca,1349000,120,2.0,1,INTERIOR,1.0,0,14.114874876479462,40.4364379,-3.6857028
barajas,300000,103,2.0,1,EXTERIOR,0.0,2,12.611541086966115,40.4733176,-3.5798446
carabanchel,368000,80,3.0,1,EXTERIOR,2.0,0,12.81584093453868,40.3742112,-3.744676
moncloa,1750000,237,5.0,1,EXTERIOR,0.0,0,14.375126917328105,40.4350196,-3.719236
fuencarral,990000,100,2.0,1,EXTERIOR,3.0,0,13.805461232211272,40.426213,-3.7009931
ciudad-lineal,380000,115,3.0,1,EXTERIOR,1.0,1,12.847929163278053,40.4484305,-3.650495
puente-de-vallecas,169900,64,2.0,0,EXTERIOR,2.0,1,12.042971193457888,40.3868601,-3.6591803
centro,3130000,146,3.0,1,EXTERIOR,4.0,0,14.956543882005104,40.4176527,-3.7079547
centro,1119000,139,3.0,1,EXTERIOR,2.0,3,13.927946880948712,40.4176527,-3.7079547
usera,312000,78,3.0,1,INTERIOR,10.0,0,12.650761671914688,40.383894,-3.7064459
ciudad-lineal,195000,58,1.0,1,EXTERIOR,0.0,0,12.180759965737863,40.4484305,-3.650495
vicalvaro,197000,80,2.0,0,EXTERIOR,0.0,2,12.190964083849375,40.4018377,-3.5950537
chamartin,1339000,160,3.0,1,EXTERIOR,7.0,0,14.10743437149902,40.4739539,-3.6827087
arganzuela,670000,136,4.0,1,EXTERIOR,1.0,2,13.415034483903348,40.3969535,-3.6972891
centro,725000,130,2.0,1,EXTERIOR,1.0,0,13.493928313146206,40.4176527,-3.7079547
retiro,1690000,177,3.0,1,EXTERIOR,2.0,1,14.340239678615058,40.4111495,-3.6760566
ciudad-lineal,349000,72,3.0,1,EXTERIOR,1.0,1,12.762830066509972,40.4484305,-3.650495
centro,720000,92,2.0,1,EXTERIOR,4.0,0,13.487007879880162,40.4176527,-3.7079547
centro,549500,72,2.0,0,EXTERIOR,0.0,0,13.216765872660371,40.4176527,-3.7079547
latina,290000,76,3.0,1,EXTERIOR,1.0,0,12.577639650232573,40.4035317,-3.736152
barajas,520000,93,3.0,1,EXTERIOR,6.0,0,13.161586013632684,40.4733176,-3.5798446
arganzuela,220000,32,1.0,1,INTERIOR,0.0,0,12.301387370778713,40.3969535,-3.6972891
san-blas,430000,104,1.0,1,EXTERIOR,1.0,0,12.971542813248437,40.4275001,-3.615954
centro,749000,105,2.0,0,EXTERIOR,1.0,0,13.52649559761195,40.4176527,-3.7079547
retiro,925000,116,4.0,1,EXTERIOR,4.0,0,13.73755009757506,40.4111495,-3.6760566
san-blas,225000,83,2.0,0,EXTERIOR,4.0,0,12.323860125621126,40.4275001,-3.615954
moncloa,1450000,187,3.0,1,EXTERIOR,2.0,0,14.187074804051692,40.4350196,-3.719236
fuencarral,2100000,450,4.0,1,EXTERIOR,8.0,0,14.557448378884015,40.426213,-3.7009931
chamartin,2250000,419,5.0,1,EXTERIOR,3.0,0,14.626441218624949,40.4739539,-3.6827087
barrio-de-salamanca,3950000,233,4.0,1,EXTERIOR,2.0,0,15.18922639004183,40.4364379,-3.6857028
centro,360000,45,1.0,1,INTERIOR,1.0,0,12.793862088206213,40.4176527,-3.7079547
centro,455000,63,3.0,1,EXTERIOR,4.0,1,13.02805489573287,40.4176527,-3.7079547
barrio-de-salamanca,3800000,381,4.0,1,EXTERIOR,8.0,4,15.150511887854474,40.4364379,-3.6857028
tetuan,435000,100,1.0,1,EXTERIOR,0.0,0,12.983103608918753,40.4605781,-3.6982806
centro,2390000,208,3.0,1,EXTERIOR,6.0,0,14.686804342317648,40.4176527,-3.7079547
barrio-de-salamanca,2850000,160,4.0,1,EXTERIOR,2.0,0,14.862829903121964,40.4364379,-3.6857028
vicalvaro,197000,68,3.0,0,EXTERIOR,0.0,0,12.190964083849375,40.4018377,-3.5950537
villa-de-vallecas,130900,79,3.0,0,EXTERIOR,2.0,0,11.782196591288216,40.3739576,-3.6121632
retiro,525700,98,3.0,1,EXTERIOR,0.0,0,13.172487889031334,40.4111495,-3.6760566
centro,1589000,213,3.0,1,EXTERIOR,2.0,3,14.278616074845276,40.4176527,-3.7079547
vicalvaro,206865,63,1.0,1,EXTERIOR,4.0,0,12.239826519635393,40.4018377,-3.5950537
arganzuela,750000,85,2.0,1,EXTERIOR,4.0,2,13.527829818844937,40.3969535,-3.6972891
barrio-de-salamanca,390000,50,1.0,1,INTERIOR,2.0,1,12.873904582205107,40.4364379,-3.6857028
centro,675000,142,4.0,0,EXTERIOR,1.0,0,13.42246945133505,40.4176527,-3.7079547
barrio-de-salamanca,949800,135,3.0,1,EXTERIOR,5.0,0,13.764007767949836,40.4364379,-3.6857028
barrio-de-salamanca,2300000,215,3.0,1,EXTERIOR,1.0,0,14.648420115681892,40.4364379,-3.6857028
moratalaz,220000,70,3.0,0,EXTERIOR,4.0,0,12.301387370778713,40.4059332,-3.6448737
chamberi,870000,111,3.0,1,EXTERIOR,2.0,0,13.676249640055394,40.4389621,-3.705302
usera,205000,75,3.0,0,EXTERIOR,2.0,0,12.230770136157428,40.383894,-3.7064459
fuencarral,700000,120,2.0,1,EXTERIOR,6.0,2,13.45883704259595,40.426213,-3.7009931
barrio-de-salamanca,399000,56,1.0,1,EXTERIOR,1.0,0,12.896719202134523,40.4364379,-3.6857028
chamberi,845000,153,4.0,1,EXTERIOR,4.0,0,13.647093089770562,40.4389621,-3.705302
vicalvaro,330000,80,2.0,1,EXTERIOR,1.0,0,12.706850963741102,40.4018377,-3.5950537
chamberi,690000,110,3.0,1,INTERIOR,1.0,2,13.444448325847754,40.4389621,-3.705302
barrio-de-salamanca,1900000,97,3.0,1,EXTERIOR,2.0,0,14.45736497045232,40.4364379,-3.6857028
barrio-de-salamanca,719000,62,2.0,1,INTERIOR,3.0,2,13.4856180275228,40.4364379,-3.6857028
centro,900000,94,3.0,1,EXTERIOR,2.0,2,13.710151153416941,40.4176527,-3.7079547
ciudad-lineal,267000,80,3.0,0,EXTERIOR,2.0,0,12.495007682693725,40.4484305,-3.650495
san-blas,219900,75,3.0,0,EXTERIOR,2.0,1,12.300932724054114,40.4275001,-3.615954
barrio-de-salamanca,1399000,120,2.0,1,EXTERIOR,1.0,0,14.151268968443645,40.4364379,-3.6857028
barrio-de-salamanca,1487300,126,3.0,1,EXTERIOR,2.0,2,14.212473625939772,40.4364379,-3.6857028
barrio-de-salamanca,2469000,271,4.0,1,EXTERIOR,1.0,4,14.719324173349511,40.4364379,-3.6857028
retiro,1300000,152,3.0,1,EXTERIOR,6.0,0,14.077875591662238,40.4111495,-3.6760566
usera,380000,115,3.0,1,INTERIOR,2.0,0,12.847929163278053,40.383894,-3.7064459
barrio-de-salamanca,2475000,288,4.0,1,EXTERIOR,2.0,3,14.72175135802525,40.4364379,-3.6857028
ciudad-lineal,380000,119,3.0,1,EXTERIOR,3.0,0,12.847929163278053,40.4484305,-3.650495
hortaleza,456900,85,2.0,1,EXTERIOR,2.0,1,13.032222016211694,40.4725491,-3.6425515
carabanchel,165000,53,2.0,0,EXTERIOR,1.0,0,12.013706813470414,40.3742112,-3.744676
barrio-de-salamanca,830000,126,4.0,1,EXTERIOR,2.0,2,13.629182184591333,40.4364379,-3.6857028
arganzuela,686000,75,3.0,1,INTERIOR,1.0,0,13.438634364432907,40.3969535,-3.6972891
barrio-de-salamanca,1459000,97,2.0,1,EXTERIOR,5.0,0,14.193262512905648,40.4364379,-3.6857028
moncloa,250000,68,2.0,0,EXTERIOR,1.0,0,12.429220196836383,40.4350196,-3.719236
chamartin,2600000,373,5.0,1,EXTERIOR,0.0,0,14.77102238760702,40.4739539,-3.6827087
barrio-de-salamanca,1800000,226,4.0,1,INTERIOR,7.0,0,14.403297778421795,40.4364379,-3.6857028
centro,548000,80,2.0,0,INTERIOR,4.0,1,13.214032390746006,40.4176527,-3.7079547
centro,890000,115,2.0,1,EXTERIOR,1.0,0,13.698977865303197,40.4176527,-3.7079547
chamartin,329900,71,2.0,0,EXTERIOR,0.0,1,12.706547888433661,40.4739539,-3.6827087
chamberi,1600000,190,4.0,1,EXTERIOR,4.0,3,14.285514812209815,40.4389621,-3.705302
puente-de-vallecas,75000,28,1.0,0,EXTERIOR,0.0,1,11.225256725762893,40.3868601,-3.6591803
retiro,495000,100,3.0,1,EXTERIOR,4.0,0,13.112315061750808,40.4111495,-3.6760566
san-blas,249000,106,1.0,0,EXTERIOR,1.0,0,12.425212191503038,40.4275001,-3.615954
centro,999000,167,5.0,1,EXTERIOR,3.0,6,13.81451105863119,40.4176527,-3.7079547
barrio-de-salamanca,3450000,300,4.0,1,EXTERIOR,3.0,0,15.053885078862573,40.4364379,-3.6857028
centro,890000,125,3.0,1,EXTERIOR,3.0,0,13.698977865303197,40.4176527,-3.7079547
barrio-de-salamanca,1750000,200,4.0,1,EXTERIOR,2.0,0,14.375126917328105,40.4364379,-3.6857028
barrio-de-salamanca,1839000,137,3.0,1,EXTERIOR,5.0,0,14.4247330473601,40.4364379,-3.6857028
centro,286000,41,1.0,1,INTERIOR,0.0,0,12.563750586299374,40.4176527,-3.7079547
centro,1600000,112,2.0,1,EXTERIOR,6.0,2,14.285514812209815,40.4176527,-3.7079547
san-blas,420000,64,2.0,1,EXTERIOR,3.0,0,12.948012371209098,40.4275001,-3.615954
barrio-de-salamanca,899000,130,3.0,1,EXTERIOR,4.0,0,13.70903942580019,40.4364379,-3.6857028
chamartin,1050000,159,4.0,1,EXTERIOR,7.0,0,13.864301674514206,40.4739539,-3.6827087
moncloa,270000,42,1.0,1,EXTERIOR,1.0,1,12.506180941677357,40.4350196,-3.719236
usera,210000,98,3.0,1,EXTERIOR,1.0,0,12.25486757159303,40.383894,-3.7064459
chamberi,1650000,183,3.0,1,EXTERIOR,3.0,0,14.316286451937186,40.4389621,-3.705302
tetuan,390000,70,4.0,0,EXTERIOR,2.0,0,12.873904582205107,40.4605781,-3.6982806
barrio-de-salamanca,1700000,145,3.0,1,EXTERIOR,6.0,0,14.346139397261565,40.4364379,-3.6857028
chamberi,260000,62,3.0,0,EXTERIOR,4.0,0,12.468440756144114,40.4389621,-3.705302
chamberi,650000,80,3.0,1,INTERIOR,3.0,0,13.384729180332174,40.4389621,-3.705302
chamberi,3350000,200,2.0,1,EXTERIOR,6.0,0,15.024471202308668,40.4389621,-3.705302
ciudad-lineal,264000,77,3.0,0,EXTERIOR,1.0,0,12.483708170000067,40.4484305,-3.650495
fuencarral,289000,90,2.0,0,EXTERIOR,0.0,0,12.574185427296195,40.426213,-3.7009931
centro,210000,38,1.0,0,EXTERIOR,3.0,0,12.25486757159303,40.4176527,-3.7079547
centro,700000,103,2.0,1,EXTERIOR,2.0,0,13.45883704259595,40.4176527,-3.7079547
carabanchel,195000,77,3.0,0,EXTERIOR,4.0,0,12.180759965737863,40.3742112,-3.744676
hortaleza,420000,103,2.0,1,EXTERIOR,3.0,0,12.948012371209098,40.4725491,-3.6425515
usera,180000,50,2.0,0,EXTERIOR,2.0,0,12.100717685412471,40.383894,-3.7064459
barrio-de-salamanca,1649000,163,3.0,1,EXTERIOR,1.0,1,14.31568020796969,40.4364379,-3.6857028
hortaleza,650000,118,2.0,1,EXTERIOR,0.0,0,13.384729180332174,40.4725491,-3.6425515
barrio-de-salamanca,1100000,148,3.0,1,EXTERIOR,2.0,3,13.910821646859095,40.4364379,-3.6857028
san-blas,295000,102,1.0,1,EXTERIOR,2.0,0,12.59473402514672,40.4275001,-3.615954
puente-de-vallecas,249000,125,4.0,1,EXTERIOR,4.0,0,12.425212191503038,40.3868601,-3.6591803
retiro,1100000,100,3.0,1,EXTERIOR,6.0,2,13.910821646859095,40.4111495,-3.6760566
carabanchel,537200,95,2.0,1,EXTERIOR,4.0,0,13.194127605133582,40.3742112,-3.744676
carabanchel,159900,60,2.0,1,EXTERIOR,0.0,0,11.982310152711182,40.3742112,-3.744676
chamberi,1740000,280,6.0,1,EXTERIOR,2.0,0,14.36939624590319,40.4389621,-3.705302
hortaleza,1795000,339,4.0,1,EXTERIOR,1.0,0,14.400516137007425,40.4725491,-3.6425515
vicalvaro,236810,109,3.0,1,EXTERIOR,1.0,0,12.375017633615798,40.4018377,-3.5950537
centro,1990000,181,4.0,0,EXTERIOR,4.0,1,14.503645699213111,40.4176527,-3.7079547
barrio-de-salamanca,2200000,160,3.0,1,EXTERIOR,2.0,0,14.603968372873895,40.4364379,-3.6857028
villaverde,74500,69,3.0,0,EXTERIOR,3.0,0,11.218567827096358,40.3456104,-3.6959556
san-blas,325000,54,1.0,1,EXTERIOR,1.0,0,12.691583538230217,40.4275001,-3.615954
centro,285000,39,1.0,1,INTERIOR,4.0,0,12.560247968016562,40.4176527,-3.7079547
barrio-de-salamanca,1360000,142,3.0,1,EXTERIOR,3.0,3,14.122995993006082,40.4364379,-3.6857028
centro,370000,45,1.0,1,EXTERIOR,3.0,0,12.821260987319457,40.4176527,-3.7079547
barrio-de-salamanca,1520000,217,4.0,1,EXTERIOR,3.0,0,14.23422155071698,40.4364379,-3.6857028
barrio-de-salamanca,880000,105,2.0,1,INTERIOR,0.0,0,13.68767832281738,40.4364379,-3.6857028
barrio-de-salamanca,1650000,140,3.0,1,EXTERIOR,4.0,0,14.316286451937186,40.4364379,-3.6857028
carabanchel,245000,80,2.0,0,EXTERIOR,0.0,0,12.409017571151187,40.3742112,-3.744676
retiro,895000,118,3.0,1,EXTERIOR,2.0,1,13.704580114574805,40.4111495,-3.6760566
retiro,785000,126,3.0,1,EXTERIOR,1.0,0,13.573440270649085,40.4111495,-3.6760566
barrio-de-salamanca,660000,64,2.0,1,INTERIOR,4.0,0,13.399996629152975,40.4364379,-3.6857028
barrio-de-salamanca,2100000,179,3.0,1,EXTERIOR,3.0,0,14.557448378884015,40.4364379,-3.6857028
tetuan,740000,205,2.0,1,EXTERIOR,3.0,0,13.51440681653079,40.4605781,-3.6982806
villa-de-vallecas,155000,47,1.0,1,EXTERIOR,2.0,1,11.951186847493476,40.3739576,-3.6121632
latina,685000,160,4.0,1,EXTERIOR,1.0,0,13.437175577097312,40.4035317,-3.736152
latina,119400,77,3.0,0,EXTERIOR,2.0,1,11.690242855114947,40.4035317,-3.736152
barrio-de-salamanca,1690000,145,3.0,1,EXTERIOR,1.0,2,14.340239678615058,40.4364379,-3.6857028
chamberi,359000,67,1.0,1,INTERIOR,1.0,0,12.791080452981857,40.4389621,-3.705302
tetuan,185000,48,2.0,1,INTERIOR,0.0,2,12.128116509451258,40.4605781,-3.6982806
villaverde,150000,66,3.0,0,EXTERIOR,4.0,0,11.918397239722838,40.3456104,-3.6959556
ciudad-lineal,780000,98,1.0,1,EXTERIOR,4.0,0,13.567050480716235,40.4484305,-3.650495
barrio-de-salamanca,2100000,139,2.0,1,EXTERIOR,5.0,0,14.557448378884015,40.4364379,-3.6857028
centro,800000,102,3.0,1,EXTERIOR,1.0,0,13.592368256649284,40.4176527,-3.7079547
carabanchel,430000,100,2.0,1,EXTERIOR,0.0,2,12.971542813248437,40.3742112,-3.744676
centro,830000,112,2.0,1,EXTERIOR,3.0,2,13.629182184591333,40.4176527,-3.7079547
arganzuela,235000,36,1.0,1,INTERIOR,2.0,0,12.367345048436391,40.3969535,-3.6972891
centro,2220000,261,4.0,1,EXTERIOR,1.0,0,14.613018204298811,40.4176527,-3.7079547
moncloa,226550,26,1.0,0,EXTERIOR,0.0,1,12.330725364122179,40.4350196,-3.719236
barrio-de-salamanca,1800000,134,3.0,1,INTERIOR,6.0,0,14.403297778421795,40.4364379,-3.6857028
retiro,1679000,133,2.0,1,EXTERIOR,4.0,0,14.333709531652115,40.4111495,-3.6760566
barrio-de-salamanca,1800000,214,3.0,1,EXTERIOR,2.0,3,14.403297778421795,40.4364379,-3.6857028
villaverde,220000,53,1.0,1,EXTERIOR,7.0,0,12.301387370778713,40.3456104,-3.6959556
centro,1100000,215,2.0,1,EXTERIOR,5.0,0,13.910821646859095,40.4176527,-3.7079547
latina,179260,52,2.0,0,EXTERIOR,0.0,0,12.096598123385139,40.4035317,-3.736152
barrio-de-salamanca,2000000,180,2.0,1,INTERIOR,6.0,0,14.508658238524095,40.4364379,-3.6857028
moncloa,1450000,292,5.0,1,EXTERIOR,0.0,0,14.187074804051692,40.4350196,-3.719236
centro,859000,90,3.0,1,EXTERIOR,5.0,0,13.663525365110068,40.4176527,-3.7079547
chamberi,1750000,191,3.0,1,EXTERIOR,6.0,0,14.375126917328105,40.4389621,-3.705302
centro,919000,112,3.0,1,INTERIOR,3.0,1,13.731042489476513,40.4176527,-3.7079547
barrio-de-salamanca,1150000,109,3.0,1,EXTERIOR,4.0,3,13.955273369904273,40.4364379,-3.6857028
usera,196050,53,2.0,1,INTERIOR,4.0,0,12.186130108447076,40.383894,-3.7064459
latina,225000,60,2.0,0,EXTERIOR,0.0,0,12.323860125621126,40.4035317,-3.736152
